timestamp,open,high,low,close,volume
2024-01-02 09:15:00,20000.0,20018.48,19988.3,20005.23,146530
2024-01-02 10:15:00,20005.23,20037.38,19983.86,20010.16,127397
2024-01-02 11:15:00,20010.16,20043.89,20004.37,20023.73,76062
2024-01-02 12:15:00,20023.73,20057.75,20006.15,20031.71,108878
2024-01-02 13:15:00,20031.71,20067.96,20005.76,20038.79,94597
2024-01-02 14:15:00,20038.79,20055.85,20010.88,20044.39,63396
2024-01-02 15:15:00,20044.39,20090.09,20015.18,20066.98,145647
2024-01-03 09:15:00,20066.98,20093.47,20034.31,20084.72,60328
2024-01-03 10:15:00,20084.72,20128.88,20062.4,20098.03,142349
2024-01-03 11:15:00,20098.03,20122.87,20064.31,20092.51,60458
2024-01-03 12:15:00,20092.51,20124.31,20062.48,20105.71,71319
2024-01-03 13:15:00,20105.71,20116.99,20092.09,20105.1,139593
2024-01-03 14:15:00,20105.1,20133.9,20095.2,20107.02,99735
2024-01-03 15:15:00,20107.02,20142.57,20081.38,20109.81,78785
2024-01-04 09:15:00,20109.81,20137.88,20103.85,20126.01,91347
2024-01-04 10:15:00,20126.01,20132.99,20085.84,20118.24,124341
2024-01-04 11:15:00,20118.24,20136.0,20085.8,20119.13,110142
2024-01-04 12:15:00,20119.13,20148.4,20091.78,20139.21,120644
2024-01-04 13:15:00,20139.21,20156.19,20115.88,20127.46,68131
2024-01-04 14:15:00,20127.46,20135.19,20116.89,20123.3,64371
2024-01-04 15:15:00,20123.3,20160.96,20106.76,20138.07,128104
2024-01-05 09:15:00,20138.07,20178.36,20103.93,20157.49,51504
2024-01-05 10:15:00,20157.49,20207.31,20129.43,20179.79,94587
2024-01-05 11:15:00,20179.79,20218.2,20161.17,20200.16,144646
2024-01-05 12:15:00,20200.16,20294.24,20186.71,20247.3,243748
2024-01-05 13:15:00,20247.3,20285.94,20236.34,20265.71,99009
2024-01-05 14:15:00,20265.71,20286.62,20250.52,20255.54,92487
2024-01-05 15:15:00,20255.54,20266.31,20239.65,20257.96,90306
2024-01-08 09:15:00,20257.96,20272.73,20231.0,20265.36,59071
2024-01-08 10:15:00,20265.36,20305.94,20256.59,20284.95,136474
2024-01-08 11:15:00,20284.95,20316.13,20266.46,20284.15,77760
2024-01-08 12:15:00,20284.15,20316.06,20258.46,20288.4,143447
2024-01-08 13:15:00,20288.4,20327.7,20267.88,20309.55,65860
2024-01-08 14:15:00,20309.55,20322.7,20303.92,20315.78,122603
2024-01-08 15:15:00,20315.78,20347.09,20303.91,20323.16,54117
2024-01-09 09:15:00,20323.16,20340.72,20311.02,20333.6,137684
2024-01-09 10:15:00,20333.6,20365.07,20302.43,20324.72,81850
2024-01-09 11:15:00,20324.72,20356.69,20314.0,20327.47,62704
2024-01-09 12:15:00,20327.47,20358.78,20320.84,20327.87,135649
2024-01-09 13:15:00,20327.87,20350.64,20310.79,20342.69,94473
2024-01-09 14:15:00,20342.69,20375.49,20333.49,20354.4,74050
2024-01-09 15:15:00,20354.4,20377.7,20321.7,20365.2,108082
2024-01-10 09:15:00,20365.2,20399.24,20343.99,20374.67,51934
2024-01-10 10:15:00,20374.67,20410.56,20344.21,20377.77,71798
2024-01-10 11:15:00,20377.77,20409.84,20354.64,20364.57,50282
2024-01-10 12:15:00,20364.57,20386.53,20336.05,20373.58,109638
2024-01-10 13:15:00,20373.58,20403.41,20348.72,20374.91,113788
2024-01-10 14:15:00,20374.91,20388.81,20332.23,20366.29,125914
2024-01-10 15:15:00,20366.29,20387.51,20346.98,20381.0,119615
2024-01-11 09:15:00,20381.0,20477.24,20375.77,20459.43,168907
2024-01-11 10:15:00,20459.43,20471.38,20427.72,20462.78,82271
2024-01-11 11:15:00,20462.78,20469.11,20455.32,20462.92,136163
2024-01-11 12:15:00,20462.92,20474.05,20419.98,20446.46,81285
2024-01-11 13:15:00,20446.46,20458.72,20422.1,20449.8,109929
2024-01-11 14:15:00,20449.8,20475.26,20414.84,20456.51,63104
2024-01-11 15:15:00,20456.51,20470.69,20443.55,20459.3,95745
2024-01-12 09:15:00,20459.3,20482.67,20429.28,20472.93,142214
2024-01-12 10:15:00,20472.93,20507.51,20443.72,20472.99,186346
2024-01-12 11:15:00,20472.99,20508.32,20463.97,20475.16,65129
2024-01-12 12:15:00,20475.16,20523.15,20465.49,20495.87,86930
2024-01-12 13:15:00,20495.87,20525.2,20482.96,20501.18,114032
2024-01-12 14:15:00,20501.18,20533.48,20494.65,20501.24,133136
2024-01-12 15:15:00,20501.24,20535.9,20477.12,20507.76,84335
2024-01-15 09:15:00,20507.76,20533.51,20481.59,20515.26,154931
2024-01-15 10:15:00,20515.26,20545.82,20509.18,20536.35,98393
2024-01-15 11:15:00,20536.35,20547.27,20527.52,20537.83,90404
2024-01-15 12:15:00,20537.83,20575.13,20522.09,20568.93,139399
2024-01-15 13:15:00,20568.93,20577.02,20536.27,20564.67,103264
2024-01-15 14:15:00,20564.67,20583.37,20554.8,20571.26,73206
2024-01-15 15:15:00,20571.26,20577.01,20528.03,20555.13,93540
2024-01-16 09:15:00,20555.13,20582.18,20536.69,20549.14,70866
2024-01-16 10:15:00,20549.14,20571.89,20517.97,20563.64,111694
2024-01-16 11:15:00,20563.64,20588.98,20534.78,20574.82,79831
2024-01-16 12:15:00,20574.82,20599.62,20554.39,20571.34,86517
2024-01-16 13:15:00,20571.34,20610.17,20554.35,20585.92,120282
2024-01-16 14:15:00,20585.92,20596.75,20554.61,20590.92,84237
2024-01-16 15:15:00,20590.92,20613.48,20572.88,20605.23,145491
2024-01-17 09:15:00,20605.23,20628.15,20570.7,20610.06,65157
2024-01-17 10:15:00,20610.06,20636.32,20604.88,20609.93,120575
2024-01-17 11:15:00,20609.93,20728.34,20604.57,20687.54,169171
2024-01-17 12:15:00,20687.54,20739.27,20662.64,20715.57,66334
2024-01-17 13:15:00,20715.57,20729.58,20700.85,20715.13,103528
2024-01-17 14:15:00,20715.13,20728.41,20690.18,20717.66,99695
2024-01-17 15:15:00,20717.66,20749.74,20688.84,20712.3,89446
2024-01-18 09:15:00,20712.3,20734.55,20683.73,20723.24,129516
2024-01-18 10:15:00,20723.24,20742.19,20704.28,20722.55,78010
2024-01-18 11:15:00,20722.55,20763.17,20697.78,20736.09,87196
2024-01-18 12:15:00,20736.09,20760.08,20703.3,20718.36,148453
2024-01-18 13:15:00,20718.36,20727.78,20711.92,20718.31,112277
2024-01-18 14:15:00,20718.31,20769.86,20699.64,20741.81,132544
2024-01-18 15:15:00,20741.81,20763.52,20732.38,20746.53,199215
2024-01-19 09:15:00,20746.53,20777.34,20711.98,20743.55,105724
2024-01-19 10:15:00,20743.55,20774.3,20721.83,20755.36,65906
2024-01-19 11:15:00,20755.36,20784.4,20722.45,20747.48,123259
2024-01-19 12:15:00,20747.48,20797.57,20720.9,20774.19,116162
2024-01-19 13:15:00,20774.19,20806.55,20755.81,20774.35,70861
2024-01-19 14:15:00,20774.35,20786.77,20749.24,20773.37,118327
2024-01-19 15:15:00,20773.37,20793.44,20755.17,20781.26,143525
2024-01-22 09:15:00,20781.26,20807.94,20772.11,20786.73,80311
2024-01-22 10:15:00,20786.73,20811.68,20775.32,20802.1,104377
2024-01-22 11:15:00,20802.1,20813.3,20781.16,20798.77,126556
2024-01-22 12:15:00,20798.77,20808.27,20767.35,20802.69,125456
2024-01-22 13:15:00,20802.69,20846.26,20772.09,20818.66,104921
2024-01-22 14:15:00,20818.66,20852.71,20789.66,20825.67,78906
2024-01-22 15:15:00,20825.67,20847.35,20800.61,20830.68,102994
2024-01-23 09:15:00,20830.68,20878.98,20798.1,20848.76,131560
2024-01-23 10:15:00,20848.76,20891.48,20841.24,20866.59,106179
2024-01-23 11:15:00,20866.59,20885.44,20859.36,20865.87,99689
2024-01-23 12:15:00,20865.87,20897.26,20850.48,20863.82,105255
2024-01-23 13:15:00,20863.82,20922.78,20854.35,20907.1,189389
2024-01-23 14:15:00,20907.1,20931.65,20875.91,20903.53,82411
2024-01-23 15:15:00,20903.53,20909.14,20886.51,20896.09,66544
2024-01-24 09:15:00,20896.09,20939.99,20883.4,20921.04,98351
2024-01-24 10:15:00,20921.04,20966.92,20893.6,20943.7,65012
2024-01-24 11:15:00,20943.7,20977.18,20910.84,20954.82,125470
2024-01-24 12:15:00,20954.82,21002.63,20937.92,20968.89,143718
2024-01-24 13:15:00,20968.89,20981.17,20933.86,20959.78,89529
2024-01-24 14:15:00,20959.78,20982.79,20947.51,20956.14,124177
2024-01-24 15:15:00,20956.14,20972.86,20935.96,20956.74,177528
